"","objectid","year","state","agency","unit_id","fire_name","alarm_date","cont_date","cause","objective","gis_acres","complex_name","shape_area","shape_length","fire_days"
"461",745,2021,"CA","CDF","FKU","TIVY",2021-09-07,2022-09-07,2,1,25.03143,NA,158204.332,2381.460886,365
"462",746,2021,"CA","CDF","FKU","WATTS",2021-05-05,2021-05-05,9,1,11.88744,NA,75282.08984,1546.41664,0
"463",747,2021,"CA","CDF","SHU","MALLARD",2021-06-11,2021-06-11,2,1,4.217206,NA,29556.3125,788.7741594,0
"464",748,2021,"CA","CCO","LAC","TOWSLEY",2021-01-19,2021-01-22,14,1,183.8866,NA,1094378.07,7867.451433,3
"465",749,2021,"CA","LRA","LAC","KELLOGG",2021-01-19,2021-01-19,14,1,12.2616,NA,72488.96094,1239.724519,0
"466",750,2021,"CA","CCO","LAC","NEWTON",2021-01-08,2021-01-08,14,1,2.265879,NA,13399.23828,443.8706464,0
"467",751,2021,"CA","CCO","LAC","SPRINGS",2021-01-19,2021-01-19,14,1,2.711827,NA,16191.21094,602.7698071,0
"468",752,2021,"CA","LRA","LAC","RYE",2021-02-02,2021-02-02,2,1,1.171693,NA,6991.007813,381.443667,0
"469",753,2021,"CA","LRA","LAC","KNOLLS",2021-02-28,2021-02-28,14,1,5.079092,NA,30009.52344,1699.601727,0
"470",754,2021,"CA","CCO","LAC","TURNBULL",2021-04-18,2021-04-18,14,1,1.467101,NA,8657.671875,419.574015,0
"471",755,2021,"CA","CCO","LAC","NORTH",2021-04-28,2021-04-30,14,1,552.1964,NA,3295783.605,12210.64252,2
"472",756,2021,"CA","LRA","LAC","VIRGENES",2021-04-29,2021-04-29,14,1,6.461127,NA,38272.45313,841.4407503,0
"473",757,2021,"CA","CCO","LAC","PINE",2021-05-12,2021-05-14,14,1,441.2523,NA,2631239.492,21430.13485,2
"474",758,2021,"CA","LRA","LAC","PALISADES",2021-05-15,2021-05-21,14,1,1202.648,NA,7115175.367,19990.11432,6
"475",759,2021,"CA","CCO","LAC","LIMA",2021-07-06,2021-07-06,14,1,61.52447,NA,368931.2813,3723.940782,0
"476",760,2021,"CA","CCO","LAC","DULCE",2021-07-04,2021-07-04,14,1,12.19143,NA,72843.36328,1372.733613,0
"477",761,2021,"CA","CCO","LAC","TUMBLEWEED",2021-07-04,2021-07-08,14,1,856.8701,NA,5150536.137,17039.12144,4
"478",762,2021,"CA","CCO","LAC","FLORES",2021-07-19,2021-07-19,14,1,6.922003,NA,40922.27734,1173.61545,0
"479",763,2021,"CA","CCO","LAC","SYCAMORE",2021-08-02,2021-08-02,10,1,3.27472,NA,19692.67578,615.4391221,0
"480",764,2021,"CA","CCO","LAC","VASQUEZ",2021-08-06,2021-08-06,14,1,1.501651,NA,8964.011719,594.4010241,0
"481",765,2021,"CA","CCO","LAC","GOLDEN",2021-08-07,2021-08-07,10,1,19.88849,NA,118472.0117,3090.815604,0
"482",766,2021,"CA","CCO","LAC","DALTON",2021-09-24,2021-09-24,10,1,2.21358,NA,13117.14844,665.0760048,0
"483",767,2021,"CA","LRA","LAC","TONNER",2021-09-30,2021-09-30,14,1,1.969455,NA,11616.12109,442.4694596,0
"484",768,2021,"CA","CCO","LAC","TUNA",2021-07-09,2021-07-09,14,1,4.544237,NA,26855.39453,893.3741584,0
"485",769,2021,"CA","CCO","LAC","MIDDLE",2021-11-11,2021-11-11,11,1,17.06123,NA,99265.79688,1238.323525,0
"486",770,2021,"CA","CDF","BEU","REGIONAL",2021-06-05,2021-06-05,9,1,2.635708,NA,16564.72266,676.5536045,0
"487",771,2021,"CA","CDF","BEU","AROMAS",2021-06-26,2021-06-26,10,1,3.190873,NA,20208.73438,591.4617995,0
"488",772,2021,"CA","CDF","BEU","PINNACLES",2021-07-28,2021-07-30,9,1,170.7329,NA,1070524.309,7063.94467,2
"489",773,2021,"CA","CDF","BEU","SARGENT",2021-05-30,2021-05-31,5,1,1117.899,NA,6927974.184,12596.68798,1
"490",774,2021,"CA","CDF","BEU","FERRIS",2021-02-21,2021-02-21,5,1,13.79761,NA,85414.65625,1590.783722,0
"491",775,2021,"CA","LRA","BEU","JOLON",2021-07-25,2021-07-25,2,1,28.44884,NA,177152.6914,4084.40347,0
"492",776,2021,"CA","CDF","BEU","PANOCHE",2021-06-23,2021-06-23,10,1,146.4311,NA,921913.8047,5324.387887,0
"493",777,2021,"CA","CDF","SLU","ADOBE",2021-01-18,2021-01-18,2,1,1.444209,NA,8835.589844,410.6619693,0
"494",778,2021,"CA","CDF","SLU","TIFFANY",2021-01-13,2021-01-13,5,1,2.45159,NA,14885.60547,637.8794208,0
"495",779,2021,"CA","CDF","SLU","COYOTE",2021-01-21,2021-01-21,5,1,4.889593,NA,29889.125,924.4682806,0
"496",780,2021,"CA","CDF","SLU","TRAIL",2021-04-10,2021-04-10,14,1,8.890034,NA,54083.41797,1846.23265,0
"497",781,2021,"CA","CDF","SLU","ANTELOPE",2021-05-04,2021-05-04,10,1,10.67426,NA,65701.80859,2707.340827,0
"498",782,2021,"CA","CDF","SLU","VISTA",2021-04-27,2021-04-27,5,1,5.135205,NA,31311.63672,711.1946359,0
"499",783,2021,"CA","CDF","SLU","IRON",2021-05-06,2021-05-06,9,1,1.248572,NA,7645.886719,327.2343295,0
"500",784,2021,"CA","CDF","SLU","TWITCHELL",2021-05-10,2021-05-10,10,1,8.925045,NA,53981.66797,2025.305304,0
"501",785,2021,"CA","CDF","SLU","INDEPENDENCE",2021-05-24,2021-05-24,2,1,1.923519,NA,11833.21875,434.8527862,0
"502",786,2021,"CA","CDF","SLU","TOWER",2021-06-05,2021-06-05,14,1,16.29048,NA,99274.60938,1468.536705,0
"503",787,2021,"CA","CDF","SLU","CRESTON",2021-06-18,2021-06-18,14,1,11.01676,NA,67544.01953,1942.019273,0
"504",788,2021,"CA","CDF","SLU","GROVE",2021-07-28,2021-07-28,10,1,24.01903,NA,147569.9023,2125.589069,0
"505",789,2021,"CA","CDF","SLU","TOBIN",2021-07-31,2021-07-31,10,1,64.70691,NA,397522.8945,3789.784559,0
"506",790,2021,"CA","CDF","SLU","HIGUERA",2021-10-10,2021-10-10,14,1,1.038185,NA,6310.464844,500.8615761,0
"507",791,2021,"CA","LRA","SLU","FRANKLIN",2021-09-10,2021-09-10,5,1,40.32301,NA,247334.7305,2804.365865,0
"508",792,2021,"CA","CDF","TUU","SUCCESS 2",2021-06-18,2021-06-21,1,1,423.5609,NA,2626246.711,8313.949496,3
"509",793,2021,"CA","CDF","TUU","BUZZARD",2021-05-11,2021-05-11,2,1,70.24671,NA,441414.7539,3900.183397,0
"510",794,2021,"CA","CDF","MVU","PASO",2021-04-12,2021-04-13,18,1,26.79597,NA,154438.8672,1833.83437,1
"511",795,2021,"CA","CCO","KRN","GRANITE INC",2021-03-01,2021-03-01,11,1,2.381455,NA,14589.46094,711.6617135,0
"512",796,2021,"CA","CCO","KRN","FREEWAY",2021-04-17,2021-04-17,10,1,3.822008,NA,23087.5,906.8241426,0
"513",797,2021,"CA","CCO","KRN","MESA",2021-08-12,2021-08-12,14,1,5.923486,NA,35656.57813,963.5340793,0
"514",798,2021,"CA","CCO","KRN","SABODAN",2021-06-01,2021-06-01,2,1,1.751998,NA,10596.625,626.6847844,0
"515",799,2021,"CA","LRA","KRN","LAND",2021-06-03,2021-06-03,14,1,3.060403,NA,18649.18359,861.60353,0
"516",800,2021,"CA","CCO","KRN","CRANE",2021-06-18,2021-06-20,14,1,46.83553,NA,281977.2734,3756.318723,2
"517",801,2021,"CA","CCO","KRN","ROOST",2021-07-17,2021-07-17,14,1,12.09895,NA,73388.55078,1211.347168,0
"518",802,2021,"CA","CCO","KRN","GRAPEVINE",2021-04-20,2021-04-20,10,1,5.185684,NA,31299.73438,1241.40265,0
"519",803,2021,"CA","CCO","KRN","CANYON",2021-06-26,2021-06-27,14,1,216.5297,NA,1323217.207,5812.189026,1
"520",804,2021,"CA","CCO","KRN","WOLVES",2021-04-22,2021-04-22,18,1,26.06954,NA,157404.1758,1527.870096,0
"521",805,2021,"CA","CCO","KRN","RIDGE",2021-08-28,2021-08-29,14,1,8.997741,NA,54170.6875,1332.458592,1
"522",806,2021,"CA","BLM","CND","YANKEE",2021-06-15,2021-06-16,10,1,35.21027,NA,216288.0313,5889.279636,1
"523",807,2021,"CA","CCO","KRN","SHELL",2021-06-27,2021-07-02,14,1,1828.035,NA,11024040.71,18696.06671,5
"524",808,2021,"CA","LRA","KRN","MANOR",2021-09-06,2021-09-06,14,1,1.198664,NA,7317.832031,327.385448,0
"525",809,2021,"CA","CCO","KRN","DOYLE",2021-06-28,2021-06-28,14,1,1.020253,NA,6273.125,352.9911993,0
"526",810,2021,"CA","CCO","KRN","BEALE",2021-06-19,2021-06-19,10,1,8.94504,NA,54448.69922,1454.872767,0
"527",811,2021,"CA","CCO","KRN","EDMONSON",2021-06-30,2021-06-30,10,1,9.158972,NA,55302.03516,997.1794058,0
"528",812,2021,"CA","LRA","KRN","LAVAL",2021-05-23,2021-05-23,14,1,2.929613,NA,17706.69922,710.9957374,0
"529",813,2021,"CA","CCO","LAC","BOAT",2021-07-01,2021-07-01,10,1,1.496656,NA,9008.015625,807.783561,0
"530",814,2021,"CA","LRA","KRN","MOUNTAIN",2021-05-26,2021-05-26,14,1,15.71013,NA,95985.24609,2354.517123,0
"531",815,2021,"CA","CCO","KRN","HILL NORTH DIVISION",2021-06-21,2021-06-21,14,1,6.112738,NA,37065.98828,1097.099261,0
"532",816,2021,"CA","CCO","KRN","OAK",2021-06-30,2021-07-03,14,1,29.9392,NA,181033.9648,1597.196114,3
"533",817,2021,"CA","CCO","KRN","AROSA",2021-07-08,2021-07-08,14,1,6.567343,NA,39798.08203,1171.857966,0
"534",818,2021,"CA","CDF","NEU","BENNETT",2021-08-25,2021-09-03,14,1,50.27335,NA,339428.5234,3973.494516,9
"535",819,2021,"CA","CDF","NEU","KIBBIE",2021-09-06,2021-09-12,14,1,9.580426,NA,64664.52734,1105.681577,6
"536",820,2021,"CA","LRA","LFD","DANTONI",2021-09-11,2021-09-12,14,1,24.35467,NA,164267.918,1850.804609,1
"537",821,2021,"CA","LRA","LFD","RIVER",2021-09-12,2021-09-13,10,1,70.8007,NA,475787.0117,4770.757566,1
"538",822,2021,"CA","LRA","LFD","MYRNA",2021-08-12,2021-08-12,14,1,15.82752,NA,106460.4609,1192.102873,0
"539",823,2021,"CA","LRA","LFD","BROADWAY",2021-05-08,2021-05-08,14,1,60.39558,NA,405824.3477,3771.293377,0
"540",824,2021,"CA","CDF","NEU","DOOLITTLE",2021-09-03,2021-09-04,10,1,13.62084,NA,91843.74219,1421.609039,1
"541",825,2021,"CA","CDF","NEU","BRIDGE",2021-09-05,2021-09-16,14,1,415.955,NA,2784959.285,9337.056701,11
"542",826,2021,"CA","LRA","LFD","STAR BEND",2021-10-05,2021-10-05,14,1,41.59887,NA,279239.4727,3446.297763,0
"543",827,2021,"CA","DOD","BEA","BEALE2",2021-10-12,2021-10-12,11,1,55.49031,NA,373419.0664,6790.078105,0
"544",828,2021,"CA","LRA","VNC","VIRGINIA",2021-03-05,2021-03-06,14,1,4.259815,NA,25313.70313,615.986734,1
"545",829,2021,"CA","CCO","VNC","WESTWOOD",2021-04-04,2021-04-04,14,1,22.98317,NA,136646.3008,1773.007976,0
"546",830,2021,"CA","LRA","VNC","RANCH",2021-04-15,2021-04-15,14,1,1.800984,NA,10723.02344,373.7584272,0
"547",831,2021,"CA","CCO","VNC","SULPHUR",2021-04-17,2021-04-17,14,1,4.328094,NA,25764.02344,586.8886529,0
"548",832,2021,"CA","LRA","VNC","LAURIE",2021-04-25,2021-04-25,14,1,3.041959,NA,18099.14063,860.7990096,0
"549",833,2021,"CA","CCO","VNC","UNNAMED",2021-06-18,2021-06-18,2,1,1.121165,NA,6691.34375,485.1409095,0
"550",834,2021,"CA","CCO","VNC","CASITAS",2021-06-14,2021-06-15,14,1,188.1755,NA,1122120.184,5112.766367,1
"551",835,2021,"CA","LRA","VNC","COYOTE",2021-04-30,2021-05-01,14,1,15.35531,NA,91153.19141,1334.569588,1
"552",836,2021,"CA","LRA","VNC","PECK",2021-06-24,2021-06-24,14,1,2.240738,NA,13332.38672,468.8201391,0
"553",837,2021,"CA","CCO","VNC","HUNGRY",2021-07-31,2021-08-02,10,1,365.7711,NA,2199828.426,8384.852128,2
"554",838,2021,"CA","LRA","VNC","VICTORIA",2021-12-11,2021-12-12,14,1,31.69551,NA,188125.0742,2486.347725,1
"555",839,2021,"CA","CDF","RRU","ROCK",2021-08-24,2021-08-27,7,1,318.4139,NA,1857293.484,9089.973938,3
"556",840,2021,"CA","CDF","RRU","CREEK",2021-05-04,2021-05-04,14,1,31.87381,NA,186166.9609,2265.050144,0
"557",841,2021,"CA","CDF","RRU","KATHRYN",2021-06-15,2021-06-15,14,1,18.46991,NA,108179.4844,1782.158574,0
"558",842,2021,"CA","CCO","ORC","NIGUEL",2021-10-03,2021-10-03,14,1,21.61345,NA,127395.8516,1807.959099,0
"559",843,2021,"CA","CCO","ORC","LAGUNA",2021-06-16,2021-06-16,14,1,10.62967,NA,62165.10156,2761.005063,0
"560",844,2021,"CA","CCO","ORC","CECIL",2021-07-15,2021-07-15,10,1,6.260819,NA,36566.91406,971.1904597,0
"561",845,2021,"CA","LRA","ORC","BONITA",2021-07-24,2021-07-24,10,1,1.013455,NA,5927.4375,449.2836413,0
"562",846,2021,"CA","LRA","ORC","RIDGE",2021-08-06,2021-08-06,2,1,5.647393,NA,33082.9375,879.3353478,0
"563",847,2021,"CA","CCO","ORC","WINDY RIDGE",2021-05-26,2021-05-26,14,1,1.663294,NA,9771.527344,593.6791647,0
"564",848,2021,"CA","CCO","ORC","PICO",2021-07-06,2021-07-06,2,1,7.302879,NA,42588.39453,1087.057333,0
"565",849,2021,"CA","CDF","RRU","BONITA",2021-01-15,2021-03-10,14,1,681.1813,NA,3993626.059,21209.41253,54
"566",850,2021,"CA","USF","ENF","COLD",2021-01-19,2021-01-20,5,1,34.51343,NA,229683.8086,2968.487085,1
"567",851,2021,"CA","USF","ANF","SPRINGS",2021-04-05,2021-04-12,14,1,62.07942,NA,369774.4219,5370.618914,7
"568",852,2021,"CA","USF","STF","ABERNATHY",2021-01-19,2021-01-26,11,1,373.5444,NA,2429981.742,9041.855246,7
"569",853,2021,"CA","USF","INF","ONION",2021-04-08,2021-04-12,14,1,85.5384,NA,540524.3516,4859.846274,4
"570",854,2021,"CA","USF","MDF","FLAT",2021-02-24,2021-02-25,14,1,21.96283,NA,158878.2695,3837.431381,1
"571",855,2021,"CA","USF","LPF","CORRAL",2021-04-05,2021-04-06,14,1,17.29091,NA,103841.9922,1313.595887,1
"572",856,2021,"CA","USF","BDF","BLUE",2021-05-11,2021-05-19,9,1,10.4138,NA,61909.66406,1285.11258,8
"573",857,2021,"CA","USF","LPF","GIBRALTAR",2021-05-22,2021-05-27,14,1,25.36633,NA,151575.2578,2824.424565,5
"574",858,2021,"CA","USF","BDF","FLATS",2021-06-13,2021-06-29,9,1,342.571,NA,2002828.496,10930.81875,16
"575",859,2021,"CA","USF","LPF","WILLOW",2021-06-17,2021-07-12,9,1,2877.869,NA,17924778.89,24069.32787,25
"576",860,2021,"CA","USF","INF","INYO CREEK",2021-06-19,2021-07-06,1,1,601.6085,NA,3783794.531,17419.12857,17
"577",861,2021,"CA","USF","MDF","ANTELOPE",2021-06-22,2021-06-29,1,1,111.5138,NA,807067.3867,5589.725297,7
"578",862,2021,"CA","USF","SHF","LAVA",2021-06-25,2021-10-26,1,1,26328.9,NA,189991722.7,159380.002,123
"579",863,2021,"CA","USF","LNF","SKY",2021-06-27,2021-07-29,14,1,79.92484,NA,552330.2539,5497.576997,32
"580",864,2021,"CA","USF","BDF","PEAK",2021-06-28,2021-06-29,9,1,26.09075,NA,154748.6836,2729.925039,1
"581",865,2021,"CA","USF","KNF","TENNANT",2021-06-28,2022-01-03,14,1,10591.03,NA,76985666.88,95932.74815,189
"582",866,2021,"CA","USF","SHF","SALT",2021-06-30,2021-10-26,2,1,12599.14,NA,89360822.12,80335.8714,118
"583",867,2021,"CA","USF","STF","HENRY",2021-06-25,2021-08-18,1,1,36.14811,NA,238976.3672,3555.462171,54
"584",868,2021,"CA","USF","SNF","BLUE",2021-06-29,2021-07-03,14,1,291.1255,NA,1851909.633,7681.800839,4
"585",869,2021,"CA","USF","PNF","SUGAR",2021-07-02,2021-10-28,14,1,105003.9,"BECKWOURTH COMPLEX",723650604.5,293807.5056,118
"586",870,2021,"CA","USF","SHF","TANGLE",2021-07-05,2021-07-13,9,1,11.05462,NA,79132.99609,1661.808745,8
"587",871,2021,"CA","USF","BDF","CLOUD",2021-06-13,2021-06-13,9,1,16.93808,NA,100420.7461,2241.213226,0
"588",872,2021,"CA","CDF","RRU","CARY",2021-05-06,2021-05-10,14,1,14.00693,NA,81929.67969,1246.008548,4
"589",873,2021,"CA","USF","MDF","JUNIPER",2021-07-05,2021-07-21,1,1,882.0248,NA,6432934.984,14339.86482,16
"590",874,2021,"CA","USF","INF","DEXTER",2021-07-12,2021-11-01,1,1,2967.832,NA,19274317.93,31681.68153,112
"591",875,2021,"CA","USF","CNF","ROAD",2021-07-10,2021-07-18,2,1,83.56132,NA,480396.6953,5193.225969,8
"592",876,2021,"CA","USF","MDF","COYOTE",2021-07-09,2021-07-19,2,1,132.2827,NA,962648.8008,9799.265066,10
"593",877,2021,"CA","USF","ENF","SUMMIT",2021-07-20,2021-10-26,1,1,22.27062,NA,147890.5,2639.828517,98
"594",878,2021,"CA","USF","MDF","FAIRCHILD",2021-06-23,2021-06-26,1,1,19.52532,NA,141454.9922,2130.663558,3
"595",879,2021,"CA","USF","SHF","MCFARLAND",2021-07-30,2021-10-26,1,1,122447.7,NA,852182962.6,277221.6896,88
"596",880,2021,"CA","USF","ANF","ANTONIO",2021-08-03,2021-08-04,2,1,49.89998,NA,296061.1992,3424.1068,1
"597",881,2021,"CA","USF","INF","PINE",2021-07-07,2021-07-10,14,1,24.69208,NA,158490.3789,2705.11174,3
"598",882,2021,"CA","USF","KNF","ANTELOPE",2021-08-01,2022-01-03,1,1,145631.8,NA,1055549373,509731.6469,155
"599",883,2021,"CA","USF","BDF","COLDWATER",2021-08-10,2021-08-11,9,1,25.10539,NA,148820.2383,1980.512677,1
"600",884,2021,"CA","USF","SHF","BRADLEY",2021-07-11,2021-10-25,9,1,356.868,NA,2559677.5,8052.704082,106
"601",885,2021,"CA","USF","SHF","LAKIN",2021-08-06,2021-08-23,1,1,20.79543,NA,149522.5078,2779.364197,17
"602",886,2021,"CA","USF","SQF","MOUNTAIN",2021-06-18,2021-06-19,1,1,124.1572,NA,771117.0039,7246.957554,1
"603",887,2021,"CA","USF","SHF","HAMBONE",2021-08-06,2021-08-23,1,1,50.69745,NA,364482.5039,3076.705722,17
"604",888,2021,"CA","USF","ENF","CALDOR",2021-08-15,2021-11-18,14,1,221786.4,NA,1476039182,472891.2824,95
"605",889,2021,"CA","USF","SQF","WALKERS",2021-08-15,2021-12-08,1,1,8778.784,NA,54817879.15,83505.43853,115
"606",890,2021,"CA","USF","SHF","SYD",2021-08-19,2021-11-09,9,1,204.8307,NA,1419543.871,6601.25965,82
"607",891,2021,"CA","USF","SRF","KNOB",2021-08-29,2021-10-20,14,1,2421.245,NA,17169735.93,33269.49514,52
"608",892,2021,"CA","USF","CNF","CHAPARRAL",2021-08-28,2021-09-09,9,1,1427.293,NA,8326812.98,18836.24128,12
"609",893,2021,"CA","USF","BDF","RAILROAD",2021-08-29,2021-09-05,9,1,61.72803,NA,367256,3968.921654,7
"610",894,2021,"CA","USF","SHF","MOSS",2021-08-27,2021-08-31,9,1,11.17857,NA,79185.89063,1792.255235,4
"611",895,2021,"CA","USF","KNF","LITTLE MARBLE",2021-09-08,2021-09-14,4,1,14.00079,NA,101266.3672,6310.330487,6
"612",896,2021,"CA","USF","ANF","ROUTE",2021-09-11,2021-09-16,4,1,455.3456,NA,2724727.09,11270.75345,5
"613",897,2021,"CA","USF","ANF","EMIGRANT",2021-09-17,2021-09-27,2,1,221.0323,NA,1325705.238,6544.656414,10
"614",898,2021,"CA","USF","STF","HOBART",2021-08-09,2021-08-18,9,1,25.8245,NA,170393.8281,2138.599,9
"615",899,2021,"CA","USF","SHF","MONUMENT",2021-07-31,2021-11-03,1,1,223107.9,NA,1574029698,535745.1154,95
"616",900,2021,"CA","USF","SRF","MCCASH",2021-08-01,2021-10-27,1,1,94970.47,NA,687051428,418328.5657,87
"617",901,2021,"CA","USF","LPF","ALISAL",2021-10-11,2021-12-01,1,1,16953.24,NA,101244824.7,128410.9876,51
"618",902,2021,"CA","USF","MDF","GRAVEL",2021-10-15,2021-10-17,9,1,169.4866,NA,1237623.461,5708.038603,2
"619",903,2021,"CA","USF","KNF","ELK",2021-04-04,2021-04-13,14,1,45.00793,NA,327217.4688,4123.702628,9
"620",904,2021,"CA","USF","SQF","DRY",2021-05-09,2021-05-14,14,1,31.50628,NA,193104.9219,3923.876592,5
"621",905,2021,"CA","USF","LNF","DOW",2021-10-05,2021-10-11,9,1,12.49597,NA,88104.69531,1451.592362,6
"622",906,2021,"CA","USF","BDF","ROADSIDE",2021-08-28,2021-09-09,2,1,66.24019,NA,393369.5,4638.006772,12
"623",907,2021,"CA","USF","KNF","HORSE",2021-03-26,2021-04-01,9,1,10.61282,NA,77501.07031,1051.316122,6
"624",908,2021,"CA","BLM","NOD","CHICKEN",2021-07-18,2021-07-20,2,1,117.692,NA,833953.2734,7119.085596,2
"625",909,2021,"CA","BLM","CDD","DESERT",2021-06-09,2021-06-17,9,1,216.6215,NA,1241887.809,10830.35988,8
"626",910,2021,"CA","BLM","CDD","FLATS",2021-09-05,2021-09-05,2,1,38.58012,NA,230966.1523,2310.47801,0
"627",911,2021,"CA","BLM","CND","FRENCH",2021-08-18,2021-10-19,14,1,26535.06,NA,163150301.6,179208.5381,62
"628",912,2021,"CA","BLM","CDD","GRAPEVINE",2021-03-14,2021-03-20,5,1,86.20689,NA,530694.5234,8134.011938,6
"629",913,2021,"CA","BLM","CND","HANDLINE",2021-05-18,2021-05-19,14,1,19.10735,NA,115522.2461,3350.891834,1
"630",914,2021,"CA","BLM","CDD","YUHA",2021-02-20,2021-03-04,14,1,106.2004,NA,608553.3789,3721.151273,12
"631",915,2021,"CA","BLM","CDD","HIGHLINE",2021-04-18,2021-04-24,9,1,40.42638,NA,232397.2539,9509.942934,6
"632",916,2021,"CA","BLM","CDD","MINERAL",2021-11-26,2021-11-29,14,1,122.8651,NA,715547,10861.55355,3
"633",917,2021,"CA","BLM","CDD","OLD WOMAN",2021-06-17,2021-06-27,1,1,47.4764,NA,283983.6406,3866.992343,10
"634",918,2021,"CA","BLM","CDD","OLD WOMAN 2",2021-06-20,2021-06-20,1,1,25.38194,NA,151781.4609,1402.706342,0
"635",919,2021,"CA","BLM","CDD","OWENS",2021-05-01,2021-05-01,9,1,1390.015,NA,8548232.641,30887.31857,0
"636",920,2021,"CA","BLM","CND","PEAK",2021-07-20,2021-07-31,14,1,2096.645,NA,12804983.94,27703.33446,11
"637",921,2021,"CA","BLM","CDD","POLELINE",2021-07-05,2021-07-05,14,1,83.93266,NA,511229.4844,3115.315438,0
"638",922,2021,"CA","BLM","NOD","R-1 ROCK",2021-05-14,2021-05-18,1,1,12.32582,NA,87600.67188,1675.70405,4
"639",923,2021,"CA","BLM","NOD","R-1 RYE",2021-07-01,2021-07-01,1,1,64.69015,NA,455782.8516,3945.928652,0
"640",924,2021,"CA","BLM","CDD","SCENIC",2021-06-25,2021-06-28,14,1,80.03923,NA,467968.4492,2540.777581,3
"641",925,2021,"CA","BLM","CDD","WILLOW",2021-04-17,2021-04-29,14,1,31.76766,NA,195872.3516,4721.147444,12
"642",926,2021,"CA","BLM","CDD","BACKUS",2021-04-18,2021-04-19,14,1,26.61396,NA,160721.0352,3074.905503,1
"643",927,2021,"CA","CCO","KRN","WOLF",2021-01-19,2021-01-20,14,1,674.1259,NA,4074735.629,15512.5878,1
"644",928,2021,"CA","BIA","TIA","NETTLE",2021-06-18,2021-07-16,14,1,1265.746,NA,7843390.473,13774.53052,28
"645",929,2021,"CA","DOD","TNT","PORT",2021-06-27,NA,14,1,57.02632,NA,372692.0547,2852.652317,NA
"646",930,2021,"CA","USF","HTF","PAN",2021-07-03,2021-07-09,1,1,38.7627,NA,255887.1836,3662.138869,6
"647",931,2021,"CA","CDF","TUU","MAIN",2021-07-03,2021-07-04,14,1,378.4724,NA,2351430.652,8360.638593,1
"648",932,2021,"CA","BIA","TIA","WINDY",2021-09-10,2021-11-11,1,1,97528.27,NA,603989861.1,326999.085,62
"649",933,2021,"CA","CDF","MMU","RIVER",2021-07-11,2021-07-19,14,1,9655.188,NA,61910651.02,70479.31673,8
"650",934,2021,"OR","BLM","LAD","WILLOW VALLEY",2021-08-12,2021-08-31,1,1,823.8505,NA,6041624.453,13288.36277,19
"651",935,2021,"CA","CDF","RRU","WESTWARD",2021-08-25,2021-08-26,14,1,88.36302,NA,520486.6641,4046.91438,1
"652",936,2021,"CA","CDF","HUU","MOUNTAIN",2021-07-23,2021-07-23,7,1,25.31992,NA,174727.1523,1928.953196,0
"653",937,2021,"CA","CDF","HUU","MOUNTAIN",2021-09-25,2021-09-25,10,1,19.0184,NA,131720.2734,2146.130389,0
"654",938,2021,"CA","CCO","KRN","PARK",2021-06-12,2021-06-12,10,1,2.092052,NA,12587.01953,671.9723123,0
"655",939,2021,"CA","CCO","KRN","SCALES",2021-06-27,2021-06-27,10,1,3.222384,NA,19528.5,683.4971763,0
"656",940,2021,"CA","LRA","KRN","PRESERVE",2021-10-03,2021-10-03,14,1,10.0517,NA,61757.99609,1179.088647,0
"657",941,2021,"CA","CCO","KRN","HERMOSA",2021-09-12,2021-09-12,14,1,7.573153,NA,46081.55078,2815.833042,0
"658",942,2021,"CA","CCO","KRN","CALIENTE",2021-07-12,2021-07-12,6,1,18.59738,NA,113191.6016,10961.87234,0
"659",943,2021,"CA","CCO","VNC","YOSEMITE",2021-07-22,2021-07-23,14,1,1.366251,NA,8119.894531,517.2997251,1
"660",944,2021,"CA","CDF","FKU","KETTLE",2021-10-11,2021-10-11,14,1,92.35461,NA,571369.9883,4098.8563,0
"661",945,2021,"NV","USF","HTF","TAMARACK",2021-07-04,2021-10-26,1,1,67054.51,NA,446412142.5,345181.6606,114
"662",946,2021,"CA","USF","HTF","EAST FORK",2021-07-01,2021-07-11,1,1,1135.744,NA,7571123.559,24604.14491,10
"663",947,2021,"CA","CDF","MMU","MANZANITA",2021-01-19,2021-01-19,5,1,22.3779,NA,143206.6133,2317.680099,0
"664",948,2021,"CA","CDF","MEU","BROILER",2021-07-07,2021-07-08,2,1,69.5676,NA,470225.4297,4839.666417,1
"665",949,2021,"CA","CCO","LAC","PACIFICO",2021-01-17,2021-01-17,15,1,2.883715,NA,17045.55859,769.7211016,0
"666",950,2021,"CA","LRA","VNC","ERBES",2021-01-14,2021-01-15,14,1,27.63296,NA,164004.9805,2622.906656,1
"667",951,2021,"CA","LRA","VNC","COUNTRY",2021-04-29,2021-04-30,8,1,26.53975,NA,157269.9219,1911.355896,1
"668",952,2021,"CA","LRA","VNC","MADERA 2",2021-04-01,2021-04-01,2,1,14.21907,NA,84508.24609,1480.0335,0
"669",953,2021,"CA","USF","SMP","NEWTON",2021-01-08,2021-01-08,14,1,1.865689,NA,11034.14844,782.094252,0
"670",954,2021,"CA","LRA","LDF","PEAK",2021-07-20,2021-07-20,10,1,1.283047,NA,7621.835938,374.381936,0
"671",955,2021,"CA","CCO","LAC","ROCKY 3",2021-08-18,2021-08-18,14,1,2.237706,NA,13293.89844,486.8620665,0
